num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
9552,1.2859,1.2852,-0.0718,-0.0712,-0.0905,-0.1141,-0.1275,-0.1259,-0.0923,-0.0851,0.003,-0.0037,-0.0046,-0.0027,0.0044,0.0073,-0.0897,-0.0984,-0.0995,-0.0899,-0.0888,-0.0886,-0.0029,0.001,0.0024,0.0031,-0.0019,-0.0026,6
9553,1.2492,1.2479,-0.0668,-0.0646,-0.0836,-0.1106,-0.1179,-0.1112,-0.0843,-0.0748,0.0033,-0.0036,-0.0064,-0.0021,0.0049,0.007,-0.0901,-0.0985,-0.0953,-0.0912,-0.0869,-0.0854,-0.0027,0.0008,0.0023,0.0037,-0.0006,-0.0026,6
9554,1.2135,1.2101,-0.0675,-0.0611,-0.0749,-0.0986,-0.1116,-0.1072,-0.0793,-0.0653,0.0035,-0.0045,-0.0071,-0.0019,0.0048,0.0057,-0.0858,-0.0924,-0.0943,-0.0826,-0.0812,-0.0832,-0.0026,0.0001,0.0029,0.0043,-0.0016,-0.0028,6
9555,1.1767,1.1724,-0.0593,-0.0572,-0.0683,-0.0914,-0.1018,-0.0949,-0.0708,-0.0578,0.0016,-0.0054,-0.0067,-0.0013,0.0054,0.0076,-0.0851,-0.0941,-0.0876,-0.0794,-0.0789,-0.0816,-0.0032,0.0007,0.0022,0.0043,-0.0004,-0.0023,6
9556,1.1374,1.1348,-0.055,-0.0501,-0.0632,-0.0847,-0.094,-0.0944,-0.0631,-0.0525,0.0023,-0.0062,-0.0071,-0.0021,0.0071,0.0072,-0.0801,-0.0865,-0.0849,-0.0734,-0.072,-0.0763,-0.0035,-0.0008,0.0012,0.0045,0.0001,-0.0026,6
9557,1.0962,1.0951,-0.0443,-0.0449,-0.0571,-0.0771,-0.089,-0.0792,-0.0541,-0.0479,0.0001,-0.0056,-0.0062,-0.0022,0.0056,0.007,-0.079,-0.0867,-0.082,-0.07,-0.0683,-0.0738,-0.0047,-0.0004,0.0032,0.0038,0.0012,-0.004,6
9558,1.0541,1.0528,-0.0402,-0.0376,-0.0491,-0.0704,-0.0806,-0.0673,-0.0436,-0.0347,0.0009,-0.0061,-0.0066,-0.0006,0.0044,0.0067,-0.0807,-0.0848,-0.0775,-0.0584,-0.0619,-0.0689,-0.0046,-0.0013,0.0027,0.0075,0.0007,-0.0031,6
9559,1.0114,1.0081,-0.0327,-0.0327,-0.0416,-0.0582,-0.0729,-0.0651,-0.0409,-0.0254,-0.0005,-0.007,-0.0062,0.0011,0.006,0.0064,-0.0729,-0.0754,-0.0683,-0.0542,-0.0557,-0.0614,-0.005,-0.0014,0.003,0.0061,0.0006,-0.0031,6
9560,0.9671,0.9624,-0.0263,-0.0251,-0.0332,-0.0542,-0.065,-0.0541,-0.0353,-0.0214,0.0012,-0.0055,-0.0065,-0.0005,0.0049,0.0056,-0.0747,-0.0755,-0.0608,-0.0473,-0.0455,-0.0584,-0.0048,-0.0017,0.0036,0.0057,0.0014,-0.0033,6
9561,0.9194,0.9158,-0.0204,-0.0177,-0.0292,-0.0475,-0.0553,-0.0451,-0.0298,-0.0089,-0.0002,-0.0068,-0.0058,0.0019,0.0052,0.0065,-0.0675,-0.0672,-0.0533,-0.0416,-0.0391,-0.0536,-0.0046,-0.0016,0.0029,0.0063,0.0026,-0.0031,6
9562,0.8681,0.8659,-0.0154,-0.0126,-0.0205,-0.0408,-0.0464,-0.036,-0.0202,-0.0104,-0.0001,-0.0054,-0.0039,0.0007,0.0047,0.0057,-0.0593,-0.059,-0.0463,-0.0313,-0.0297,-0.0426,-0.0063,-0.0015,0.0045,0.0058,0.0019,-0.0029,6
9563,0.8145,0.8123,-0.0058,-0.0013,-0.0166,-0.0366,-0.0385,-0.0269,-0.0143,-0.0064,-0.0002,-0.0049,-0.004,0.0016,0.0043,0.0055,-0.0519,-0.0519,-0.0351,-0.0221,-0.0264,-0.0376,-0.006,-0.0012,0.0043,0.0049,0.0014,-0.0036,6
9564,0.7577,0.754,0.0008,0.0048,-0.0103,-0.0245,-0.0309,-0.0212,-0.0037,-0.0004,-0.0002,-0.005,-0.004,0.0022,0.0053,0.0029,-0.0424,-0.042,-0.0269,-0.0167,-0.0208,-0.0341,-0.0039,-0.0024,0.0032,0.0073,0.0021,-0.0043,6
9565,0.6968,0.6914,0.0117,0.0124,-0.006,-0.0151,-0.0253,-0.0154,0.0004,0.0034,-0.0003,-0.0039,-0.0048,0.0015,0.0045,0.0019,-0.0383,-0.0337,-0.0177,0.003,-0.0085,-0.0251,-0.0064,-0.0018,0.0042,0.007,0.0013,-0.0052,6
9566,0.629,0.6237,0.0265,0.0222,0.0014,-0.0115,-0.0201,-0.0066,0.0081,0.005,-0.001,-0.0033,-0.0039,0.0018,0.0042,0.0019,-0.0258,-0.0255,-0.0006,0.0121,0.0065,-0.0167,-0.0059,-0.0018,0.0057,0.0072,0.0027,-0.0045,6
9567,0.5526,0.5477,0.036,0.0331,0.0044,-0.0098,-0.021,-0.0015,0.0097,0.0135,-0.0019,-0.0036,-0.0032,0.0025,0.0052,0.0008,-0.0226,-0.0073,0.0133,0.0282,0.0165,-0.0019,-0.0069,-0.001,0.0048,0.0065,0.0007,-0.0054,6
9568,0.4638,0.4584,0.0466,0.0456,0.0064,-0.0095,-0.0137,0.0031,0.0185,0.0152,-0.0026,-0.004,-0.0035,0.002,0.0041,0.0017,-0.0022,0.0097,0.0257,0.0376,0.0281,0.0113,-0.0064,0.0015,0.0058,0.0055,0,-0.0048,6
9569,0.3543,0.3467,0.0572,0.0589,0.0028,-0.0049,-0.0051,0.0054,0.0178,0.0184,-0.0037,-0.0039,-0.0015,0.0016,0.0029,0.001,0.0125,0.0302,0.0456,0.0487,0.0421,0.0277,-0.004,0.0013,0.0046,0.0026,-0.001,-0.0045,6
9570,0.1902,0.1754,0.0859,0.0815,0.0005,-0.0065,-0.0049,0.0098,0.0149,0.0167,-0.0041,-0.0036,-0.0002,0.004,0.0021,0,0.032,0.0397,0.0488,0.0527,0.0458,0.0336,-0.0022,0.0017,0.0041,0.0019,-0.0016,-0.0041,6
9571,0.1529,0.1451,0.0813,0.083,-0.0013,-0.0077,-0.005,0.0094,0.0095,0.0146,-0.0045,-0.0023,0.0015,0.0023,-0.0009,-0.0016,0.0347,0.0462,0.0499,0.058,0.0581,0.0504,-0.0032,0.0005,0.0019,0.0018,0.0012,-0.002,6
9572,-0.1278,-0.1363,0.0803,0.0817,-0.0169,0.0051,0.0035,0.0019,-0.0113,-0.0219,0.0003,0.0057,0.0025,-0.0009,-0.0021,-0.0033,0.0459,0.0411,0.0533,0.0633,0.0647,0.0556,-0.0036,-0.0017,0.0032,0.0037,0.0022,-0.001,6
9573,-0.2347,-0.2403,0.0847,0.0811,-0.0251,-0.0037,0.0024,-0.0031,-0.0143,-0.0306,-0.0026,0.0059,0.0048,0.0012,-0.0031,-0.0058,0.0489,0.0451,0.0554,0.0609,0.0656,0.0601,-0.0042,-0.0023,0.0016,0.003,0.0019,-0.0017,6
9574,-0.3061,-0.311,0.084,0.0818,-0.035,-0.0107,-0.0012,-0.0047,-0.0221,-0.0359,-0.0032,0.0049,0.0066,0.0042,-0.0024,-0.0063,0.0496,0.0445,0.0576,0.0633,0.0694,0.0609,-0.0032,-0.003,0.0022,0.0029,0.0028,-0.0015,6
9575,-0.3299,-0.3303,0.0811,0.0819,-0.0364,-0.0127,0.0001,-0.0022,-0.021,-0.0396,-0.0038,0.0051,0.0059,0.0027,-0.0029,-0.0047,0.049,0.0463,0.0557,0.061,0.0677,0.0588,-0.0035,-0.0041,0.0012,0.0025,0.0023,-0.0013,6
9576,-0.3301,-0.3298,0.0826,0.0804,-0.0369,-0.0143,0.0005,-0.0035,-0.0229,-0.038,-0.0018,0.0057,0.0057,0.0035,-0.0025,-0.0054,0.0478,0.0474,0.0565,0.0638,0.0661,0.06,-0.005,-0.0025,0.0019,0.0036,0.0015,-0.0018,6
9577,-0.3303,-0.33,0.0825,0.081,-0.0375,-0.0109,-0.0008,-0.0039,-0.0228,-0.0391,-0.0044,0.0052,0.0066,0.0034,-0.0031,-0.0056,0.0466,0.0455,0.0582,0.065,0.0651,0.0616,-0.0045,-0.0021,0.0023,0.0029,0.001,-0.0016,6
9578,-0.3299,-0.3303,0.087,0.0817,-0.0372,-0.0114,-0.0009,-0.0015,-0.0199,-0.039,-0.0034,0.0055,0.0063,0.0025,-0.0032,-0.0054,0.0492,0.0475,0.0576,0.063,0.0674,0.0607,-0.0039,-0.0018,0.0021,0.0032,0.0015,-0.0017,6
9579,-0.3295,-0.3304,0.0818,0.0817,-0.0369,-0.0116,-0.0005,-0.005,-0.0229,-0.038,-0.004,0.0053,0.0064,0.0035,-0.0022,-0.005,0.0502,0.0458,0.0559,0.0615,0.0692,0.0615,-0.004,-0.0023,0.0015,0.0038,0.0017,-0.0011,6
9580,-0.3297,-0.3302,0.0825,0.0803,-0.0364,-0.0118,0.0004,-0.0028,-0.021,-0.0324,-0.0037,0.0054,0.0065,0.0036,-0.0028,-0.006,0.0522,0.0453,0.0562,0.0619,0.0666,0.06,-0.0034,-0.0028,0.0014,0.0032,0.0019,-0.0009,6
9581,-0.3301,-0.3298,0.0825,0.0825,-0.0332,-0.0121,0.0011,-0.0005,-0.0233,-0.0354,-0.0031,0.0052,0.006,0.0034,-0.0021,-0.0053,0.052,0.0454,0.0563,0.0602,0.0657,0.0619,-0.0036,-0.0034,0.0018,0.0031,0.0026,-0.0018,6
9582,-0.3304,-0.3301,0.0796,0.081,-0.0377,-0.0108,0,-0.0021,-0.0217,-0.0367,-0.0035,0.0053,0.0049,0.0039,-0.0025,-0.0066,0.0498,0.047,0.0555,0.0659,0.066,0.0623,-0.0032,-0.0024,0.0021,0.0032,0.0017,-0.0011,6
9583,-0.3301,-0.3304,0.0826,0.0812,-0.0399,-0.0133,0.0021,-0.0004,-0.0217,-0.0378,-0.0031,0.0058,0.0055,0.003,-0.0029,-0.0052,0.0479,0.0502,0.0566,0.0635,0.0668,0.0623,-0.0036,-0.0033,0.0014,0.0031,0.002,-0.0015,6
9584,-0.3295,-0.3305,0.0833,0.0817,-0.0359,-0.0121,-0.0023,-0.0042,-0.021,-0.0377,-0.004,0.0046,0.0063,0.004,-0.0031,-0.006,0.0491,0.0482,0.0565,0.0656,0.0687,0.0612,-0.0038,-0.0036,0.0021,0.0034,0.0022,-0.001,6
9585,-0.3298,-0.3302,0.0826,0.0811,-0.0396,-0.0124,-0.0023,-0.0051,-0.0228,-0.0337,-0.0038,0.0062,0.0059,0.0037,-0.0018,-0.0044,0.0503,0.0476,0.0564,0.0639,0.0649,0.0588,-0.0042,-0.0029,0.0016,0.0042,0.0019,-0.0012,6
9586,-0.332,-0.3356,0.084,0.0832,-0.0372,-0.0106,-0.0035,-0.0034,-0.0239,-0.0379,-0.0039,0.0048,0.0062,0.0041,-0.0027,-0.0059,0.0514,0.0456,0.0571,0.0641,0.069,0.0621,-0.0038,-0.0041,0.0016,0.0022,-0.0001,-0.0012,6
9587,-0.3881,-0.3909,0.0804,0.0825,-0.0429,-0.0183,-0.0119,-0.0115,-0.0308,-0.0431,-0.0043,0.0045,0.0066,0.0043,-0.0034,-0.0072,0.053,0.0484,0.0586,0.066,0.0716,0.0667,-0.0043,-0.0038,0.0008,0.0033,0.0022,-0.0009,6
9588,-0.4348,-0.4381,0.0855,0.0811,-0.0475,-0.024,-0.011,-0.012,-0.0342,-0.0453,-0.0043,0.0039,0.0057,0.0037,-0.0032,-0.0057,0.0564,0.0507,0.0562,0.0649,0.0697,0.068,-0.0031,-0.0028,0.0011,0.0027,0.0027,-0.0006,6
9589,-0.4767,-0.4804,0.0848,0.081,-0.0469,-0.0283,-0.0121,-0.0157,-0.0374,-0.0497,-0.0052,0.0029,0.0059,0.0039,-0.0031,-0.0063,0.0646,0.0521,0.0597,0.0661,0.074,0.0707,-0.0024,-0.0015,0.0005,0.0021,0.0015,0.0001,6
9590,-0.5159,-0.5185,0.0847,0.0824,-0.0541,-0.0326,-0.0139,-0.0227,-0.0391,-0.0498,-0.0047,0.0033,0.0066,0.0037,-0.0034,-0.0068,0.0604,0.0562,0.064,0.0686,0.0707,0.0725,-0.004,-0.0026,0.0011,0.0007,0.0017,0.0002,6
9591,-0.5528,-0.5541,0.0869,0.0817,-0.0581,-0.0371,-0.019,-0.0243,-0.0459,-0.0556,-0.0054,0.0021,0.0066,0.0042,-0.0028,-0.0063,0.0668,0.0562,0.0609,0.0679,0.0753,0.0743,-0.0034,-0.0029,0.0007,0.0014,0.001,-0.0008,6
9592,-0.5869,-0.5884,0.084,0.0806,-0.062,-0.0413,-0.0251,-0.0251,-0.047,-0.0584,-0.0063,0.0028,0.0066,0.0037,-0.0029,-0.0059,0.0668,0.0583,0.0626,0.0714,0.0691,0.0722,-0.0017,-0.0034,0.0009,0.0017,0.0022,-0.0007,6
9593,-0.6183,-0.6211,0.0854,0.0816,-0.0631,-0.045,-0.0251,-0.0321,-0.0472,-0.0627,-0.0063,0.0032,0.0058,0.0037,-0.0033,-0.0048,0.0689,0.0603,0.0638,0.0688,0.0785,0.0782,-0.0026,-0.0044,0.0016,0.0027,0.0009,-0.0003,6
9594,-0.6483,-0.6514,0.0811,0.0824,-0.068,-0.0469,-0.0312,-0.0328,-0.0503,-0.0623,-0.0057,0.0022,0.0072,0.0054,-0.0025,-0.0065,0.0688,0.0598,0.0653,0.0726,0.0753,0.0786,-0.0031,-0.0025,0,0.0019,0.0025,0.0007,6
9595,-0.6782,-0.6796,0.0818,0.0825,-0.0715,-0.0534,-0.0338,-0.0354,-0.0529,-0.064,-0.0054,0.0021,0.0068,0.0038,-0.0032,-0.0059,0.0703,0.0667,0.0682,0.0702,0.0825,0.0779,-0.0026,-0.0034,0.0012,0.0016,0.0011,0.0001,6
9596,-0.7067,-0.7072,0.0839,0.0825,-0.0711,-0.0523,-0.0355,-0.0412,-0.0576,-0.0706,-0.0062,0.0012,0.0064,0.0048,-0.002,-0.0059,0.0737,0.0635,0.0646,0.0719,0.0808,0.0803,-0.0023,-0.0026,0.0013,0.0023,-0.0007,0.0006,6
9597,-0.7336,-0.7348,0.0825,0.0818,-0.0779,-0.0598,-0.0401,-0.039,-0.0599,-0.0703,-0.006,0.0016,0.0079,0.0043,-0.0029,-0.0063,0.0749,0.0645,0.069,0.0724,0.08,0.0791,-0.0021,-0.0029,0.0013,0.0025,0.0021,0.001,6
9598,-0.7585,-0.7614,0.084,0.0809,-0.0841,-0.0656,-0.0431,-0.0388,-0.0625,-0.0751,-0.006,0.0019,0.0056,0.0047,-0.0017,-0.0052,0.0774,0.0677,0.0695,0.0722,0.0797,0.0828,-0.0021,-0.0024,0.0007,0.0021,0.0007,-0.0003,6
9599,-0.7833,-0.7859,0.084,0.0824,-0.0793,-0.0646,-0.0472,-0.0452,-0.0626,-0.0775,-0.0067,0.0002,0.0053,0.0053,-0.0021,-0.0056,0.0766,0.0681,0.0737,0.0767,0.084,0.0834,-0.0014,-0.0029,0.0011,0.0019,0.0024,0.0003,6
9600,-0.8084,-0.8092,0.0827,0.0824,-0.0833,-0.0702,-0.0477,-0.0497,-0.0634,-0.0801,-0.0064,0.0003,0.0059,0.0046,-0.002,-0.0055,0.0787,0.0692,0.0706,0.0768,0.0834,0.0846,-0.0015,-0.003,0.002,0.0018,0.0006,0.0006,6
9601,-0.8325,-0.8316,0.0839,0.0801,-0.0858,-0.0709,-0.0512,-0.053,-0.0701,-0.0846,-0.0066,0.0009,0.0062,0.0045,-0.0016,-0.0049,0.0792,0.0698,0.0707,0.0769,0.0827,0.084,-0.0025,-0.0018,0.0019,0.0022,0.0006,0.0001,6
9602,-0.8312,-0.831,0.0835,0.081,-0.0883,-0.0723,-0.0553,-0.0497,-0.0671,-0.0814,-0.0067,0.0007,0.0071,0.0042,-0.0023,-0.0047,0.0778,0.072,0.0703,0.0757,0.0812,0.0833,-0.0013,-0.0035,0.0014,0.0029,0.0024,-0.0002,6
9603,-0.8298,-0.8312,0.084,0.081,-0.0937,-0.0717,-0.0485,-0.048,-0.0667,-0.0845,-0.0066,0.0011,0.0059,0.0051,-0.0014,-0.0049,0.0785,0.0706,0.0728,0.0726,0.0838,0.084,-0.003,-0.0032,0.0014,0.0028,0.0018,-0.0006,6
9604,-0.8296,-0.8308,0.0841,0.0824,-0.0884,-0.0715,-0.0513,-0.0512,-0.0663,-0.0792,-0.0074,0.0002,0.0079,0.0047,-0.0019,-0.0058,0.0782,0.0688,0.071,0.0761,0.0803,0.0837,-0.0019,-0.0029,0.0012,0.0015,0.0023,0.0004,6
9605,-0.82,-0.8157,0.0818,0.0774,-0.0828,-0.0679,-0.0478,-0.0435,-0.0579,-0.0727,-0.0056,0.0019,0.0068,0.005,-0.0026,-0.0047,0.0763,0.0716,0.0694,0.0736,0.0763,0.0826,-0.0022,-0.0036,0.0003,0.0024,0.0016,0.0006,6
9606,-0.7602,-0.755,0.071,0.0656,-0.0719,-0.0531,-0.0329,-0.0345,-0.0509,-0.0654,-0.005,0.0002,0.0075,0.0057,-0.0019,-0.0045,0.0663,0.0555,0.0597,0.0679,0.0739,0.0745,-0.0023,-0.004,0.001,0.0026,0.0017,0.0002,6
9607,-0.6982,-0.6937,0.0554,0.053,-0.062,-0.0435,-0.0217,-0.0163,-0.0413,-0.0549,-0.0054,0.0023,0.0077,0.0052,-0.0033,-0.0063,0.0594,0.0409,0.0519,0.0609,0.0689,0.0652,-0.0018,-0.0052,0.0005,0.0035,0.0032,-0.0003,6
9608,-0.6297,-0.6261,0.0445,0.0374,-0.0548,-0.0349,-0.0138,-0.0066,-0.0281,-0.0455,-0.0043,0.0031,0.006,0.0042,-0.0033,-0.0073,0.0419,0.027,0.0385,0.05,0.0581,0.055,-0.0052,-0.0046,0.0001,0.0043,0.0049,0.0004,6
9609,-0.5536,-0.5495,0.0247,0.0239,-0.0352,-0.0221,-0.0068,-0.0034,-0.0178,-0.0348,-0.0035,0.0023,0.0044,0.0034,-0.0042,-0.0042,0.0234,0.0182,0.0229,0.0391,0.0448,0.0325,-0.004,-0.005,0.0005,0.004,0.0048,-0.0011,6
9610,-0.4659,-0.4599,0.0071,0.0041,-0.0199,-0.0092,0.002,0.0008,-0.0112,-0.0221,-0.0018,0.0035,0.0059,0.0012,-0.004,-0.0042,0.007,-0.0024,0.0081,0.0217,0.0279,0.0178,-0.0049,-0.0063,0.0004,0.0049,0.003,-0.0002,6
9611,-0.3575,-0.349,-0.0141,-0.0208,-0.0185,0.001,0.0155,0.0075,-0.0055,-0.0145,-0.002,0.0031,0.0048,0,-0.0031,-0.0043,-0.0233,-0.0345,-0.0206,-0.0014,0.0066,-0.0171,-0.0074,-0.0065,0.0014,0.0062,0.0034,-0.003,6
9612,-0.194,-0.1787,-0.0522,-0.0551,-0.0088,0.0102,0.0149,0.0131,-0.0085,-0.0109,0.0025,0.0025,-0.0012,0.0046,-0.0002,-0.0007,-0.0639,-0.0627,-0.0566,-0.0523,-0.0584,-0.063,-0.0018,0.0005,0.0016,0.0019,-0.0003,-0.0024,6
9613,0.234,0.2455,-0.1175,-0.1201,-0.0186,-0.0349,-0.0329,-0.0084,-0.0002,-0.003,-0.0021,-0.0064,-0.0041,0.0044,0.0063,0.0042,-0.0725,-0.0683,-0.0603,-0.0563,-0.0602,-0.0689,-0.0022,0.0007,0.0023,0.0026,-0.0005,-0.0024,6
9614,0.3321,0.3314,-0.1183,-0.1195,-0.027,-0.0424,-0.0397,-0.0169,-0.0074,-0.0024,-0.0029,-0.0077,-0.0044,0.0052,0.0071,0.0043,-0.0759,-0.0681,-0.0588,-0.0529,-0.0619,-0.068,-0.0032,0.001,0.0037,0.0029,-0.0002,-0.0022,6
9615,0.3303,0.3306,-0.1135,-0.1214,-0.0236,-0.0412,-0.0413,-0.0186,-0.0036,-0.0088,-0.0027,-0.006,-0.0045,0.0041,0.0064,0.0047,-0.072,-0.0702,-0.0609,-0.0551,-0.0603,-0.07,-0.0028,0.0008,0.0033,0.0016,-0.0003,-0.0022,6
9616,0.3782,0.382,-0.119,-0.1195,-0.0301,-0.0439,-0.0475,-0.0264,-0.0105,-0.011,-0.0025,-0.0073,-0.0052,0.0029,0.0064,0.0035,-0.0718,-0.0723,-0.0651,-0.0547,-0.0627,-0.0691,-0.0018,0.0006,0.003,0.0019,0,-0.0014,6
9617,0.4269,0.4293,-0.117,-0.1215,-0.0356,-0.0497,-0.0497,-0.0311,-0.0181,-0.0153,-0.0039,-0.007,-0.0056,0.0023,0.0052,0.0035,-0.0743,-0.0731,-0.0678,-0.064,-0.0623,-0.0696,-0.0016,0.0005,0.0021,0.0048,0.0001,-0.001,6
9618,0.4704,0.4722,-0.1199,-0.1183,-0.042,-0.0511,-0.0545,-0.0373,-0.0258,-0.0261,-0.0032,-0.0077,-0.006,0.002,0.0055,0.0044,-0.0778,-0.0752,-0.0686,-0.0623,-0.0634,-0.0743,-0.0022,0.0006,0.0014,0.0019,0.0008,-0.0015,6
9619,0.5096,0.512,-0.1146,-0.1187,-0.0445,-0.0547,-0.0572,-0.0402,-0.0265,-0.0278,-0.0042,-0.006,-0.0042,0.0019,0.0046,0.0036,-0.0752,-0.0771,-0.0696,-0.0635,-0.0658,-0.0697,-0.0018,-0.0005,0.0022,0.0025,0.0004,-0.0023,6
9620,0.5456,0.5488,-0.1196,-0.1173,-0.0473,-0.0599,-0.0644,-0.0451,-0.0298,-0.0325,-0.0041,-0.0067,-0.0052,0.0018,0.0065,0.0037,-0.0783,-0.0774,-0.0717,-0.0643,-0.0664,-0.0712,-0.0016,-0.0002,0.0017,0.0017,0,-0.0013,6
9621,0.58,0.5825,-0.1199,-0.1173,-0.0498,-0.0579,-0.0634,-0.0481,-0.035,-0.0358,-0.003,-0.0071,-0.0054,0.0024,0.0057,0.0026,-0.079,-0.0781,-0.0719,-0.066,-0.0676,-0.0708,-0.0012,-0.0013,0.0022,0.0011,0,-0.0011,6
9622,0.6132,0.6142,-0.1213,-0.1182,-0.052,-0.0668,-0.0685,-0.0515,-0.0396,-0.0398,-0.0027,-0.0053,-0.0055,0.001,0.0053,0.0032,-0.0801,-0.0784,-0.0754,-0.0661,-0.0674,-0.0744,-0.0009,-0.0006,0.0019,0.0026,-0.0001,-0.0022,6
9623,0.6442,0.6452,-0.1155,-0.1184,-0.0575,-0.067,-0.0692,-0.0566,-0.0448,-0.0428,-0.0025,-0.0058,-0.0054,0.0008,0.0062,0.0038,-0.0807,-0.0793,-0.0744,-0.0689,-0.0676,-0.0711,-0.0022,-0.0008,0.0018,0.0027,-0.0006,-0.0011,6
9624,0.673,0.6754,-0.1175,-0.1222,-0.0596,-0.0695,-0.0733,-0.0605,-0.0459,-0.0457,-0.0028,-0.0061,-0.0047,0.0015,0.0049,0.0038,-0.0777,-0.0802,-0.0773,-0.0739,-0.0687,-0.0709,-0.0019,-0.0009,0.0017,0.002,-0.0005,-0.0013,6
9625,0.7003,0.7034,-0.1204,-0.1179,-0.0621,-0.0743,-0.078,-0.0612,-0.0464,-0.0522,-0.0028,-0.0052,-0.0047,0.0011,0.0041,0.0039,-0.0836,-0.0816,-0.0783,-0.0683,-0.0697,-0.0745,0,-0.0002,0.0016,0.0012,0.0001,-0.0015,6
9626,0.7278,0.7297,-0.1213,-0.1194,-0.0623,-0.0763,-0.0811,-0.0683,-0.0521,-0.051,-0.0019,-0.006,-0.0048,0.001,0.0059,0.0035,-0.0805,-0.0831,-0.0782,-0.0734,-0.0708,-0.0737,-0.0009,-0.0005,0.0017,0.0017,-0.0008,-0.0012,6
9627,0.7549,0.7551,-0.1176,-0.1183,-0.0626,-0.0765,-0.0816,-0.0695,-0.0559,-0.0531,-0.0013,-0.0042,-0.0038,0,0.0037,0.0034,-0.0815,-0.0818,-0.0804,-0.0707,-0.0731,-0.0755,-0.0015,-0.0005,0.0019,0.0013,-0.0004,-0.0002,6
9628,0.7802,0.7809,-0.1168,-0.1149,-0.0674,-0.0816,-0.0842,-0.0688,-0.0612,-0.0558,-0.0018,-0.0046,-0.0053,-0.0001,0.0051,0.0037,-0.0791,-0.0816,-0.0797,-0.0724,-0.0709,-0.0764,-0.0014,0,0.0012,0.0022,-0.0003,-0.0018,6
9629,0.8039,0.8062,-0.1209,-0.1196,-0.0746,-0.0867,-0.0908,-0.0761,-0.0604,-0.0597,-0.001,-0.0048,-0.0049,0.0003,0.004,0.0039,-0.086,-0.0872,-0.082,-0.0732,-0.0727,-0.074,-0.0013,-0.0003,0.0004,0.0023,-0.0001,-0.0015,6
9630,0.8268,0.8297,-0.119,-0.1181,-0.0746,-0.0889,-0.0939,-0.0767,-0.0649,-0.0648,-0.0007,-0.0035,-0.0057,0.0007,0.0047,0.0039,-0.0813,-0.0844,-0.0845,-0.0773,-0.0724,-0.0759,-0.0013,0.0002,0.0015,0.0015,-0.0011,-0.0015,6
9631,0.8308,0.8306,-0.1206,-0.121,-0.0733,-0.0889,-0.0901,-0.079,-0.0624,-0.0593,-0.0009,-0.0056,-0.0056,0.0011,0.004,0.0035,-0.0816,-0.0867,-0.0812,-0.0768,-0.0737,-0.0762,-0.0021,-0.0004,0.0013,0.0017,0.0001,-0.0014,6
9632,0.8311,0.8295,-0.1201,-0.1186,-0.0728,-0.089,-0.0897,-0.0795,-0.0648,-0.0617,-0.0011,-0.0047,-0.0049,-0.0001,0.0043,0.0036,-0.0835,-0.0878,-0.0823,-0.0753,-0.0726,-0.0753,-0.0011,-0.0006,0.0019,0.0012,-0.0005,-0.0013,6
9633,0.8313,0.8304,-0.1211,-0.1204,-0.0736,-0.085,-0.0893,-0.0771,-0.0683,-0.0629,-0.0011,-0.0052,-0.0056,0.0002,0.0055,0.0047,-0.0834,-0.0849,-0.0817,-0.0733,-0.0728,-0.0758,-0.0016,0.0002,-0.0003,0.0002,-0.0009,-0.0017,6
9634,0.8286,0.8268,-0.1159,-0.1134,-0.0717,-0.0854,-0.09,-0.0753,-0.0588,-0.058,-0.0014,-0.0044,-0.0037,0.001,0.0051,0.0034,-0.0827,-0.0836,-0.082,-0.0731,-0.0728,-0.0754,-0.0027,-0.001,0.0013,0.0025,-0.001,-0.0012,6
9635,0.7699,0.7675,-0.1039,-0.1049,-0.0606,-0.0725,-0.0761,-0.0622,-0.0432,-0.0458,-0.0014,-0.0051,-0.0055,0.001,0.0054,0.0046,-0.0794,-0.0842,-0.0768,-0.07,-0.0684,-0.0738,-0.0011,-0.0008,0.0017,0.0015,0.0004,-0.0015,6
9636,0.709,0.7053,-0.0941,-0.0917,-0.045,-0.0577,-0.0658,-0.0489,-0.0306,-0.0294,-0.003,-0.0069,-0.0059,0.0021,0.0059,0.0036,-0.0769,-0.0776,-0.0718,-0.0637,-0.0655,-0.0689,-0.002,0.0001,0.0028,0.0034,0.0002,-0.0012,6
9637,0.6434,0.6378,-0.0816,-0.077,-0.0362,-0.0485,-0.0521,-0.0378,-0.0195,-0.0165,-0.0024,-0.0062,-0.005,0.002,0.0058,0.0048,-0.0714,-0.0727,-0.0672,-0.0558,-0.0573,-0.0638,-0.0035,-0.0004,0.0031,0.0034,-0.0001,-0.0014,6
9638,0.5696,0.5637,-0.0657,-0.0629,-0.0293,-0.0366,-0.0397,-0.0255,-0.0107,-0.0093,-0.0031,-0.0067,-0.0053,0.0022,0.007,0.006,-0.067,-0.0655,-0.0562,-0.0416,-0.0495,-0.0567,-0.0013,-0.0002,0.0033,0.0042,0,-0.0033,6
