num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,nothing1,nothing2,nothing3,nothing4,nothing5,nothing6,nothing7,nothing8,nothing9,nothing10,nothing11,nothing12,nothing13,nothing14,nothing15,nothing16,nothing17,state,target
44348,0.4258,0.5056,0.4002,-0.5508,-0.4905,-0.4983,3.6432,3.63,3.6902,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
44932,0.3672,0.5251,0.4783,-0.5703,-0.3929,-0.6154,3.6465,3.6339,3.6993,0.0188,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
45515,0.4844,0.4275,0.6736,-0.6485,-0.471,-0.5569,3.6221,3.6556,3.6824,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
46099,0.5234,0.6032,0.4588,-0.6094,-0.5491,-0.5959,3.6327,3.6509,3.6873,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
46682,0.3672,0.3493,0.3806,-0.6875,-0.5296,-0.4983,3.6484,3.6356,3.6993,0.0189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
47266,0.3672,0.3884,0.4783,-0.5899,-0.4319,-0.4983,3.606,3.6299,3.7133,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
47849,0.4844,0.486,0.283,-0.6875,-0.4515,-0.4787,3.6542,3.6206,3.6658,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
47850,0.4844,0.4275,0.4978,-0.668,-0.4515,-0.5959,3.6215,3.615,3.6643,0.0191,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
48433,0.4453,0.4275,0.4978,-0.668,-0.4515,-0.5959,3.6215,3.615,3.6643,0.0191,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
49016,0.4648,0.4079,0.3221,-0.6094,-0.6077,-0.5178,3.644,3.6525,3.697,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
49017,0.4648,0.4079,0.5174,-0.6485,-0.5296,-0.5959,3.6355,3.6483,3.7358,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
49600,0.4648,0.5056,0.5174,-0.6485,-0.5296,-0.5959,3.6355,3.6483,3.7358,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
50183,0.543,0.5446,0.4392,-0.5508,-0.5686,-0.5178,3.628,3.6318,3.6951,0.0189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
50184,0.543,0.5446,0.4392,-0.6289,-0.5882,-0.6936,3.633,3.6253,3.6858,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
50767,0.5234,0.5642,0.5564,-0.6289,-0.5882,-0.6936,3.633,3.6253,3.6858,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
51350,0.4844,0.5642,0.5564,-0.6289,-0.5882,-0.6154,3.6467,3.6416,3.687,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
51351,0.4844,0.5642,0.5564,-0.6289,-0.6077,-0.5959,3.632,3.6558,3.6686,0.0187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
51934,0.4453,0.486,0.4783,-0.5508,-0.6077,-0.5959,3.632,3.6558,3.6686,0.0187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
52517,0.4844,0.3884,0.5369,-0.6289,-0.471,-0.5569,3.6267,3.6329,3.6584,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
52518,0.4844,0.3884,0.5369,-0.6289,-0.471,-0.5569,3.6227,3.6285,3.7062,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
53101,0.4453,0.5837,0.5174,-0.6094,-0.5882,-0.5569,3.6227,3.6285,3.7062,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
53684,0.4648,0.6228,0.4392,-0.668,-0.6077,-0.5959,3.5968,3.6429,3.6674,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
53685,0.4648,0.6228,0.4392,-0.668,-0.6077,-0.5959,3.6379,3.6498,3.6931,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
54268,0.4062,0.447,0.3025,-0.6289,-0.764,-0.4983,3.6379,3.6498,3.6931,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
54851,0.543,0.486,0.4392,-0.6485,-0.5686,-0.5569,3.6279,3.6213,3.6868,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
54852,0.543,0.486,0.4392,-0.6485,-0.5686,-0.5569,3.6279,3.6422,3.6932,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
55435,0.5234,0.5642,0.4978,-0.6875,-0.5882,-0.6154,3.624,3.6422,3.6932,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
56018,0.3867,0.6032,0.4588,-0.5703,-0.5491,-0.5959,3.6469,3.6611,3.6451,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
56019,0.3867,0.6032,0.4588,-0.5703,-0.5491,-0.5959,3.6469,3.6611,3.6902,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
56602,0.3476,0.486,0.5174,-0.707,-0.3929,-0.4787,3.643,3.6308,3.6902,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
57185,0.5234,0.5056,0.4783,-0.6094,-0.5882,-0.5764,3.6447,3.6337,3.7163,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
57186,0.5234,0.5056,0.4783,-0.6094,-0.5882,-0.5764,3.6447,3.6337,3.7163,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
57769,0.3672,0.5056,0.5955,-0.6094,-0.471,-0.5373,3.6181,3.6295,3.7049,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
58353,0.2695,0.486,0.5564,-0.5899,-0.5296,-0.5178,3.6358,3.6379,3.717,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
58936,0.4258,0.5837,0.5174,-0.5703,-0.5296,-0.5373,3.6454,3.6345,3.7274,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
59520,0.3672,0.5642,0.4783,-0.707,-0.471,-0.5373,3.6467,3.6455,3.6936,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
60103,0.4258,0.3493,0.4783,-0.6875,-0.6272,-0.5764,3.6294,3.6404,3.6854,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
60687,0.4062,0.6032,0.4783,-0.6289,-0.5491,-0.4787,3.6307,3.6478,3.7379,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
61270,0.4062,0.4665,0.5955,-0.5508,-0.4515,-0.4983,3.6271,3.6391,3.7001,0.0187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
61854,0.3867,0.4079,0.4588,-0.5508,-0.5491,-0.6154,3.6503,3.6296,3.6629,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
62437,0.4453,0.447,0.4783,-0.6094,-0.5296,-0.5764,3.634,3.6528,3.6976,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
63021,0.4062,0.447,0.5174,-0.7266,-0.5882,-0.4592,3.6371,3.6398,3.6621,0.0187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
63604,0.3867,0.486,0.5174,-0.5899,-0.6077,-0.4983,3.6454,3.6379,3.6895,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
64188,0.2305,0.3103,0.5369,-0.6875,-0.4905,-0.3225,3.6393,3.6283,3.7026,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
64771,0.4258,0.2907,0.4978,-0.7852,-0.4319,-0.4983,3.6395,3.6357,3.692,0.0187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
64772,0.4258,0.447,0.4783,-0.6875,-0.5491,-0.6154,3.6302,3.6608,3.686,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
65355,0.4062,0.447,0.4783,-0.6875,-0.5491,-0.6154,3.6302,3.6608,3.686,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
65938,0.4258,0.5446,0.4588,-0.6875,-0.5491,-0.4592,3.653,3.6272,3.6883,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
65939,0.4258,0.5446,0.4783,-0.668,-0.6272,-0.4983,3.6588,3.6232,3.6801,0.0189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
66522,0.5039,0.5642,0.4783,-0.668,-0.6272,-0.4983,3.6588,3.6232,3.6801,0.0189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
67105,0.4648,0.5056,0.3611,-0.5899,-0.4319,-0.5178,3.6428,3.633,3.6989,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
67106,0.4648,0.5056,0.3611,-0.6289,-0.51,-0.6545,3.6392,3.6438,3.6794,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
67689,0.4062,0.5642,0.2439,-0.6289,-0.51,-0.6545,3.6392,3.6438,3.6794,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
68272,0.3867,0.5251,0.4783,-0.6485,-0.5491,-0.4787,3.6166,3.6277,3.6941,0.0189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
68273,0.3867,0.5251,0.4783,-0.6485,-0.5686,-0.4397,3.6409,3.6348,3.6863,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
68856,0.4844,0.3884,0.615,-0.7266,-0.5686,-0.4397,3.6409,3.6348,3.6863,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
69439,0.4648,0.5837,0.5564,-0.5899,-0.51,-0.4787,3.6583,3.6285,3.6958,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
69440,0.4648,0.5837,0.5564,-0.5899,-0.51,-0.5764,3.6446,3.6296,3.6972,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
70023,0.543,0.5251,0.4197,-0.5508,-0.471,-0.5764,3.6446,3.6296,3.6972,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
70606,0.4844,0.5642,0.5174,-0.6485,-0.6272,-0.5764,3.6461,3.664,3.7545,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
70607,0.4844,0.5642,0.5174,-0.6485,-0.6272,-0.5764,3.6114,3.6339,3.6948,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
71190,0.4844,0.4079,0.4978,-0.6289,-0.7054,-0.5178,3.6114,3.6339,3.6948,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
71579,0.5039,0.3689,0.4392,-0.6485,-0.5882,-0.635,3.6659,3.6671,3.6979,0.0188,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
71612,0.4648,0.4665,0.4392,-0.5703,-0.5686,-0.6154,2.2119,3.4802,3.5545,0.0196,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
72195,0.4453,0.5446,0.4783,-0.5899,-0.5686,-0.5178,3.4731,3.4896,3.5284,0.0187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
72196,0.4453,0.447,0.5564,-0.7656,-0.5686,-0.6154,3.4853,3.4916,3.5403,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
72779,0.3867,0.447,0.5564,-0.7656,-0.5686,-0.6154,3.4853,3.4916,3.5403,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
73362,0.4062,0.5642,0.3416,-0.707,-0.4319,-0.5569,3.4978,3.4919,3.5195,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
73363,0.4062,0.5642,0.4978,-0.5703,-0.51,-0.4983,3.5076,3.4823,3.5357,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
73946,0.4258,0.3884,0.4978,-0.5703,-0.51,-0.4983,3.5076,3.4823,3.5357,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
74529,0.4648,0.5446,0.5369,-0.6485,-0.51,-0.4787,3.5188,3.5047,3.542,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
74530,0.4648,0.5446,0.5369,-0.6289,-0.471,-0.5764,3.4961,3.5166,3.5377,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
75113,0.4258,0.6032,0.5174,-0.6289,-0.471,-0.5764,3.4961,3.5166,3.5377,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
75696,0.4844,0.5056,0.4783,-0.5508,-0.471,-0.4983,3.5058,3.4963,3.5596,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
75697,0.4844,0.5056,0.4783,-0.5508,-0.5296,-0.4787,3.5069,3.5191,3.5602,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
76280,0.5234,0.6814,0.4197,-0.6289,-0.5296,-0.4787,3.5069,3.5191,3.5602,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
76863,0.4062,0.4275,0.3025,-0.6289,-0.6077,-0.4592,3.5118,3.5206,3.5241,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
76864,0.4062,0.4275,0.3025,-0.6289,-0.6077,-0.4787,3.5092,3.5027,3.5265,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
77447,0.3476,0.5056,0.4978,-0.6875,-0.51,-0.4787,3.5092,3.5027,3.5265,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
78030,0.25,0.6423,0.5174,-0.5508,-0.4905,-0.5373,3.5138,3.5094,3.5736,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
78031,0.25,0.6423,0.5174,-0.5508,-0.4905,-0.5373,3.5262,3.5266,3.589,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
78614,0.5039,0.5642,0.5369,-0.5117,-0.5686,-0.5373,3.5262,3.5266,3.589,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
79197,0.3867,0.4275,0.5369,-0.6289,-0.5491,-0.6154,3.5144,3.5355,3.5791,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
79198,0.3867,0.4275,0.5369,-0.6289,-0.5491,-0.6154,3.5144,3.5265,3.5727,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
79781,0.5234,0.5837,0.5369,-0.5313,-0.4905,-0.5959,3.5207,3.5265,3.5727,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
80364,0.4844,0.3493,0.5174,-0.707,-0.5686,-0.5178,3.5414,3.5354,3.5741,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
80365,0.4844,0.3493,0.5174,-0.707,-0.5686,-0.5178,3.5414,3.5354,3.5827,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
80948,0.4648,0.5056,0.5564,-0.8047,-0.471,-0.5178,3.5469,3.5524,3.5827,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
81531,0.4648,0.3884,0.3611,-0.6485,-0.4905,-0.5569,3.5427,3.5211,3.5707,0.0185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
81532,0.4648,0.3884,0.3611,-0.6485,-0.4905,-0.5569,3.5427,3.5211,3.5707,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
82115,0.4258,0.3884,0.4392,-0.6094,-0.5296,-0.4983,3.5511,3.5426,3.5911,0.0181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
82699,0.3672,0.5446,0.4197,-0.8242,-0.5296,-0.4787,3.5487,3.5267,3.5833,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
83282,0.4844,0.5446,0.4978,-0.6094,-0.5882,-0.5373,3.5528,3.5467,3.5866,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
83866,0.4844,0.5642,0.4588,-0.6875,-0.5491,-0.4787,3.5381,3.5581,3.5954,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
84449,0.4844,0.5056,0.5564,-0.668,-0.471,-0.635,3.5584,3.536,3.6211,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
85033,0.3086,0.6032,0.4978,-0.668,-0.471,-0.4983,3.5664,3.5398,3.5727,0.0186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
85616,0.4844,0.5446,0.5369,-0.6289,-0.4319,-0.4592,3.5529,3.5328,3.6089,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
86200,0.5039,0.5056,0.2635,-0.668,-0.5686,-0.4397,3.5603,3.5417,3.5923,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
86783,0.3867,0.4665,0.5369,-0.6289,-0.5296,-0.6154,3.5311,3.5615,3.6026,0.0188,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
87367,0.4648,0.3103,0.4588,-0.6485,-0.4515,-0.5764,3.5516,3.5285,3.5767,0.0184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
87950,0.5039,0.5837,0.4978,-0.668,-0.5296,-0.3811,3.5771,3.5497,3.6002,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
88534,0.4258,0.2321,0.3611,-0.668,-0.6077,-0.5569,3.5577,3.5611,3.6104,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
89117,0.543,0.486,0.5564,-0.6289,-0.4905,-0.5959,3.5721,3.5595,3.6074,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
89118,0.543,0.5446,0.5174,-0.668,-0.4905,-0.5569,3.5576,3.5809,3.6006,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
89701,0.4062,0.5446,0.5174,-0.668,-0.4905,-0.5569,3.5576,3.5809,3.6006,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
90284,0.4648,0.6228,0.4978,-0.6094,-0.4515,-0.4592,3.5647,3.5653,3.6009,0.0191,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
90285,0.4648,0.6228,0.3611,-0.668,-0.7054,-0.4397,3.5502,3.5714,3.6205,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
90868,0.3672,0.5056,0.3611,-0.668,-0.7054,-0.4397,3.5502,3.5714,3.6205,0.0183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
91451,0.3476,0.5056,0.4392,-0.6289,-0.6077,-0.5178,3.5679,3.5457,3.6131,0.0182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1
